id,state,year,type,party_won,party_won2,party_umbrella,majority,majority_perc,name,pcode,scode,total_votes
2080,jh,2008,p,MCA,BN,BN,4094,17.0017,Labis,p142,,24080
2081,jh,2013,p,MCA,BN,BN,353,1.1039,Labis,p142,,31978
2082,jh,2004,p,UMNO,BN,BN,18747,63.476,Pagoh,p143,,29534
2083,jh,2008,p,UMNO,BN,BN,12581,41.5036,Pagoh,p143,,30313
2084,jh,2013,p,UMNO,BN,BN,12842,31.6969,Pagoh,p143,,40515
2085,jh,2004,p,UMNO,BN,BN,21671,51.9888,Ledang,p144,,41684
2086,jh,2008,p,UMNO,BN,BN,7617,17.0953,Ledang,p144,,44556
2087,jh,2013,p,UMNO,BN,BN,1967,3.2594,Ledang,p144,,60348
2088,jh,2004,p,MCA,BN,BN,19059,46.5546,Bakri,p145,,40939
2089,jh,2008,p,DAP,DAP,OPP,722,1.673,Bakri,p145,,43155
2090,jh,2013,p,DAP,DAP,OPP,5067,8.6957,Bakri,p145,,58270
2091,jh,2004,p,UMNO,BN,BN,13415,45.0621,Muar,p146,,29770
2092,jh,2008,p,UMNO,BN,BN,4661,15.3955,Muar,p146,,30275
2093,jh,2013,p,UMNO,BN,BN,1646,4.0252,Muar,p146,,40892
2094,jh,2004,p,UMNO,BN,BN,17186,45.0887,Parit Sulong,p147,,38116
2095,jh,2008,p,UMNO,BN,BN,13599,34.3089,Parit Sulong,p147,,39637
2096,jh,2013,p,UMNO,BN,BN,11753,23.6408,Parit Sulong,p147,,49715
2097,jh,2004,p,MCA,BN,BN,15763,62.5069,Ayer Hitam,p148,,25218
2098,jh,2008,p,MCA,BN,BN,13909,50.6003,Ayer Hitam,p148,,27488
2099,jh,2013,p,MCA,BN,BN,7310,19.3658,Ayer Hitam,p148,,37747
2100,jh,2004,p,UMNO,BN,BN,16196,60.3698,Sri Gading,p149,,26828
2101,jh,2008,p,UMNO,BN,BN,10874,37.1557,Sri Gading,p149,,29266
2102,jh,2013,p,UMNO,BN,BN,5761,14.4683,Sri Gading,p149,,39818
2103,jh,2004,p,UMNO,BN,BN,29102,57.9329,Batu Pahat,p150,,50234
2104,jh,2008,p,UMNO,BN,BN,12968,23.9691,Batu Pahat,p150,,54103
2105,jh,2013,p,PKR,PKR,OPP,1732,2.248,Batu Pahat,p150,,77047
2106,jh,2004,p,GERAKAN,BN,BN,14155,56.8748,Simpang Renggam,p151,,24888
2107,jh,2008,p,GERAKAN,BN,BN,7853,30.2062,Simpang Renggam,p151,,25998
2108,jh,2013,p,GERAKAN,BN,BN,5706,16.458,Simpang Renggam,p151,,34670
2109,jh,2004,p,MCA,BN,BN,18698,37.6505,Kluang,p152,,49662
2110,jh,2008,p,MCA,BN,BN,3781,6.9291,Kluang,p152,,54567
2111,jh,2013,p,DAP,DAP,OPP,7359,9.8014,Kluang,p152,,75081
2112,jh,2004,p,UMNO,BN,BN,16978,73.9589,Sembrong,p153,,22956
2113,jh,2008,p,UMNO,BN,BN,11570,45.8927,Sembrong,p153,,25211
2114,jh,2013,p,UMNO,BN,BN,10631,29.6458,Sembrong,p153,,35860
2115,jh,2004,p,UMNO,BN,BN,14573,59.5205,Mersing,p154,,24484
2116,jh,2008,p,UMNO,BN,BN,13736,49.8621,Mersing,p154,,27548
2117,jh,2013,p,UMNO,BN,BN,15747,42.2183,Mersing,p154,,37299
2118,jh,2004,p,UMNO,BN,BN,17088,74.1152,Tenggara,p155,,23056
2119,jh,2008,p,UMNO,BN,BN,14049,55.4223,Tenggara,p155,,25349
2120,jh,2013,p,UMNO,BN,BN,17196,49.3061,Tenggara,p155,,34876
2121,jh,2004,p,UMNO,BN,BN,0,100.0,Kota Tinggi,p156,,0
2122,jh,2008,p,UMNO,BN,BN,18961,69.9436,Kota Tinggi,p156,,27109
2123,jh,2013,p,UMNO,BN,BN,24574,66.654,Kota Tinggi,p156,,36868
2124,jh,2004,p,UMNO,BN,BN,0,100.0,Pengerang,p157,,0
2125,jh,2008,p,UMNO,BN,BN,0,100.0,Pengerang,p157,,0
2126,jh,2013,p,UMNO,BN,BN,22508,68.2702,Pengerang,p157,,32969
2127,jh,2004,p,MCA,BN,BN,26011,66.2515,Tebrau,p158,,39261
2128,jh,2008,p,MCA,BN,BN,14658,30.1686,Tebrau,p158,,48587
2129,jh,2013,p,MCA,BN,BN,1767,2.2156,Tebrau,p158,,79754
2130,jh,2004,p,UMNO,BN,BN,31121,67.3936,Pasir Gudang,p159,,46178
2131,jh,2008,p,UMNO,BN,BN,17281,30.9191,Pasir Gudang,p159,,55891
2132,jh,2013,p,UMNO,BN,BN,935,1.0766,Pasir Gudang,p159,,86845
2133,jh,2004,p,UMNO,BN,BN,46792,74.9211,Johor Bahru,p160,,62455
2134,jh,2008,p,UMNO,BN,BN,25349,40.5974,Johor Bahru,p160,,62440
2135,jh,2013,p,UMNO,BN,BN,10134,12.7115,Johor Bahru,p160,,79723
2136,jh,2004,p,UMNO,BN,BN,34926,68.5522,Pulai,p161,,50948
2137,jh,2008,p,UMNO,BN,BN,20449,35.9619,Pulai,p161,,56863
2138,jh,2013,p,UMNO,BN,BN,3226,3.7616,Pulai,p161,,85762
2139,jh,2004,p,MCA,BN,BN,31666,60.5503,Gelang Patah,p162,,52297
2140,jh,2008,p,MCA,BN,BN,8851,14.5748,Gelang Patah,p162,,60728
2141,jh,2013,p,DAP,DAP,OPP,14762,15.5611,Gelang Patah,p162,,94865
2142,jh,2004,p,MCA,BN,BN,18144,37.5054,Kulai,p163,,48377
2143,jh,2008,p,MCA,BN,BN,11744,21.8794,Kulai,p163,,53676
2144,jh,2013,p,DAP,DAP,OPP,13450,17.9582,Kulai,p163,,74896
2145,jh,2004,p,UMNO,BN,BN,21158,63.2337,Pontian,p164,,33460
2146,jh,2008,p,UMNO,BN,BN,14444,44.0285,Pontian,p164,,32806
2147,jh,2013,p,UMNO,BN,BN,13727,32.1069,Pontian,p164,,42754
2148,jh,2004,p,MCA,BN,BN,23615,69.5828,Tanjung Piai,p165,,33938
2149,jh,2008,p,MCA,BN,BN,12371,34.7852,Tanjung Piai,p165,,35564
2150,jh,2013,p,MCA,BN,BN,5457,11.9837,Tanjung Piai,p165,,45537
2151,sb,2004,p,UMNO,BN,BN,0,100.0,Labuan,p166,,0
2152,sb,2008,p,UMNO,BN,BN,8457,59.771,Labuan,p166,,14149
2153,sb,2013,p,UMNO,BN,BN,6625,34.2271,Labuan,p166,,19356
2154,sb,2004,p,UMNO,BN,BN,0,100.0,Kudat,p167,,0
2155,sb,2008,p,UMNO,BN,BN,9895,37.2679,Kudat,p167,,26551
2156,sb,2013,p,UMNO,BN,BN,12376,34.0421,Kudat,p167,,36355
2157,sb,2004,p,PBS,BN,BN,0,100.0,Kota Marudu,p168,,0
2158,sb,2008,p,PBS,BN,BN,4198,18.9108,Kota Marudu,p168,,22199
2159,sb,2013,p,PBS,BN,BN,842,2.5456,Kota Marudu,p168,,33077
2160,sb,2004,p,UMNO,BN,BN,0,100.0,Kota Belud,p169,,0
2161,sb,2008,p,UMNO,BN,BN,3020,8.9588,Kota Belud,p169,,33710
2162,sb,2013,p,UMNO,BN,BN,5095,11.7334,Kota Belud,p169,,43423
2163,sb,2004,p,UPKO,BN,BN,0,100.0,Tuaran,p170,,0
2164,sb,2008,p,UPKO,BN,BN,6622,21.6667,Tuaran,p170,,30563
2165,sb,2013,p,UPKO,BN,BN,5190,12.7368,Tuaran,p170,,40748
2166,sb,2004,p,SAPP,SAP,OPP,0,100.0,Sepanggar,p171,,0
2167,sb,2008,p,SAPP,SAP,OPP,11461,42.4639,Sepanggar,p171,,26990
2168,sb,2013,p,UMNO,BN,BN,9442,21.7477,Sepanggar,p171,,43416
2169,sb,2004,p,PBS,BN,BN,0,100.0,Kota Kinabalu,p172,,0
2170,sb,2008,p,DAP,DAP,OPP,106,0.3783,Kota Kinabalu,p172,,28017
2171,sb,2013,p,DAP,DAP,OPP,18959,48.0121,Kota Kinabalu,p172,,39488
2172,sb,2004,p,UPKO,BN,BN,0,100.0,Putatan,p173,,0
2173,sb,2008,p,UPKO,BN,BN,6445,27.6657,Putatan,p173,,23296
2174,sb,2013,p,UPKO,BN,BN,9507,31.9456,Putatan,p173,,29760
2175,sb,2004,p,UPKO,BN,BN,0,100.0,Penampang,p174,,0
2176,sb,2008,p,UPKO,BN,BN,3063,11.9873,Penampang,p174,,25552
2177,sb,2013,p,PKR,PKR,OPP,10216,27.9485,Penampang,p174,,36553
2178,sb,2004,p,UMNO,BN,BN,1,100.0,Papar,p175,,0
2179,sb,2008,p,UMNO,BN,BN,9574,38.4297,Papar,p175,,24913
2180,sb,2013,p,UMNO,BN,BN,10535,31.7377,Papar,p175,,33194
2181,sb,2004,p,UMNO,BN,BN,0,100.0,Kimanis,p176,,0
2182,sb,2008,p,UMNO,BN,BN,5453,31.3986,Kimanis,p176,,17367
2183,sb,2013,p,UMNO,BN,BN,5723,24.7449,Kimanis,p176,,23128
2184,sb,2004,p,UMNO,BN,BN,1,100.0,Beaufort,p177,,0
2185,sb,2008,p,UMNO,BN,BN,10914,56.4148,Beaufort,p177,,19346
2186,sb,2013,p,UMNO,BN,BN,673,2.5935,Beaufort,p177,,25949
2187,sb,2004,p,UMNO,BN,BN,1,100.0,Sipitang,p178,,0
2188,sb,2008,p,UMNO,BN,BN,6146,33.7488,Sipitang,p178,,18211
2189,sb,2013,p,UMNO,BN,BN,9469,38.9206,Sipitang,p178,,24329
2190,sb,2004,p,UPKO,BN,BN,0,100.0,Ranau,p179,,0
2191,sb,2008,p,UPKO,BN,BN,7251,32.6607,Ranau,p179,,22201
2192,sb,2013,p,UPKO,BN,BN,3611,11.5015,Ranau,p179,,31396
2193,sb,2004,p,PBS,BN,BN,0,100.0,Keningau,p180,,0
2194,sb,2008,p,PBS,BN,BN,4264,16.4278,Keningau,p180,,25956
2195,sb,2013,p,PBS,BN,BN,3918,10.8538,Keningau,p180,,36098
2196,sb,2004,p,UMNO,BN,BN,0,100.0,Tenom,p181,,0
2197,sb,2008,p,UMNO,BN,BN,6883,43.8268,Tenom,p181,,15705
2198,sb,2013,p,UMNO,BN,BN,3886,18.5702,Tenom,p181,,20926
2199,sb,2004,p,PBRS,BN,BN,0,100.0,Pensiangan,p182,,0
2200,sb,2008,p,PBRS,BN,BN,0,100.0,Pensiangan,p182,,0
2201,sb,2013,p,PBRS,BN,BN,1744,8.1575,Pensiangan,p182,,21379
2202,sb,2004,p,UMNO,BN,BN,1,100.0,Beluran,p183,,0
2203,sb,2008,p,UMNO,BN,BN,5819,47.1212,Beluran,p183,,12349
2204,sb,2013,p,UMNO,BN,BN,9988,52.8074,Beluran,p183,,18914
2205,sb,2004,p,UMNO,BN,BN,0,100.0,Libaran,p184,,0
2206,sb,2008,p,UMNO,BN,BN,7529,36.6624,Libaran,p184,,20536
2207,sb,2013,p,UMNO,BN,BN,11586,36.187,Libaran,p184,,32017
2208,sb,2004,p,PBS,BN,BN,0,100.0,Batu Sapi,p185,,0
2209,sb,2008,p,PBS,BN,BN,3708,22.6125,Batu Sapi,p185,,16398
2210,sb,2013,p,PBS,BN,BN,3798,16.2613,Batu Sapi,p185,,23356
2211,sb,2004,p,IND,IND,IND,0,100.0,Sandakan,p186,,0
2212,sb,2008,p,LDP,BN,BN,176,0.8779,Sandakan,p186,,20048
2213,sb,2013,p,DAP,DAP,OPP,1088,3.9012,Sandakan,p186,,27889
2214,sb,2004,p,UMNO,BN,BN,1,100.0,Kinabatangan,p187,,0
2215,sb,2008,p,UMNO,BN,BN,6326,49.3679,Kinabatangan,p187,,12814
2216,sb,2013,p,UMNO,BN,BN,9731,48.7525,Kinabatangan,p187,,19960
2217,sb,2004,p,UMNO,BN,BN,0,100.0,Silam,p188,,0
2218,sb,2008,p,UMNO,BN,BN,9792,35.5336,Silam,p188,,27557
2219,sb,2013,p,UMNO,BN,BN,13387,33.8004,Silam,p188,,39606
2220,sb,2004,p,UMNO,BN,BN,0,100.0,Semporna,p189,,0
2221,sb,2008,p,UMNO,BN,BN,17462,78.6258,Semporna,p189,,22209
2222,sb,2013,p,UMNO,BN,BN,20905,66.3167,Semporna,p189,,31523
2223,sb,2004,p,SAPP,SAP,OPP,1,100.0,Tawau,p190,,0
2224,sb,2008,p,SAPP,SAP,OPP,4867,17.9786,Tawau,p190,,27071
2225,sb,2013,p,PBS,BN,BN,4979,12.5548,Tawau,p190,,39658
2226,sb,2004,p,UMNO,BN,BN,1,100.0,Kalabakan,p191,,0
2227,sb,2008,p,UMNO,BN,BN,0,100.0,Kalabakan,p191,,0
2228,sb,2013,p,UMNO,BN,BN,14221,39.3585,Kalabakan,p191,,36132
2229,sw,2004,p,SPDP,BN,BN,2712,14.5306,Mas Gading,p192,,18664
2230,sw,2008,p,SPDP,BN,BN,4301,29.0608,Mas Gading,p192,,14800
2231,sw,2013,p,SPDP,BN,BN,2156,10.593,Mas Gading,p192,,20353
2232,sw,2004,p,PBB,BN,BN,10560,71.0441,Santubong,p193,,14864
2233,sw,2008,p,PBB,BN,BN,11945,59.8477,Santubong,p193,,19959
2234,sw,2013,p,PBB,BN,BN,20936,71.6814,Santubong,p193,,29207
2235,sw,2004,p,PBB,BN,BN,12816,53.516,Petra Jaya,p194,,23948
2236,sw,2008,p,PBB,BN,BN,14397,57.5259,Petra Jaya,p194,,25027
2237,sw,2013,p,PBB,BN,BN,21443,56.4349,Petra Jaya,p194,,37996
2238,sw,2004,p,DAP,DAP,OPP,2041,5.9394,Bandar Kuching,p195,,34364
2239,sw,2008,p,DAP,DAP,OPP,9952,27.4485,Bandar Kuching,p195,,36257
2240,sw,2013,p,DAP,DAP,OPP,19642,48.1127,Bandar Kuching,p195,,40825
2241,sw,2004,p,SUPP,BN,BN,7731,21.5914,Stampin,p196,,35806
2242,sw,2008,p,SUPP,BN,BN,3070,6.9897,Stampin,p196,,43922
2243,sw,2013,p,DAP,DAP,OPP,18670,28.5548,Stampin,p196,,65383
2244,sw,2004,p,PBB,BN,BN,1,100.0,Kota Samarahan,p197,,0
2245,sw,2008,p,PBB,BN,BN,11411,53.2528,Kota Samarahan,p197,,21428
2246,sw,2013,p,PBB,BN,BN,17401,55.187,Kota Samarahan,p197,,31531
2247,sw,2004,p,PBB,BN,BN,9098,41.1879,Mambong,p198,,22089
2248,sw,2008,p,PBB,BN,BN,6657,29.844,Mambong,p198,,22306
2249,sw,2013,p,PBB,BN,BN,9721,29.8382,Mambong,p198,,32579
2250,sw,2004,p,SUPP,BN,BN,9695,51.8838,Serian,p199,,18686
2251,sw,2008,p,SUPP,BN,BN,13427,72.5157,Serian,p199,,18516
2252,sw,2013,p,SUPP,BN,BN,13151,49.5834,Serian,p199,,26523
2253,sw,2004,p,PBB,BN,BN,9732,81.3101,Batang Sadong,p200,,11969
2254,sw,2008,p,PBB,BN,BN,5425,48.786,Batang Sadong,p200,,11120
2255,sw,2013,p,PBB,BN,BN,11260,72.5469,Batang Sadong,p200,,15521
2256,sw,2004,p,PBB,BN,BN,1,100.0,Batang Lupar,p201,,0
2257,sw,2008,p,PBB,BN,BN,8092,56.2218,Batang Lupar,p201,,14393
2258,sw,2013,p,PBB,BN,BN,10964,52.9381,Batang Lupar,p201,,20711
2259,sw,2004,p,PBDS,BN,BN,4368,28.1806,Sri Aman,p202,,15500
2260,sw,2008,p,PRS,BN,BN,4252,27.4093,Sri Aman,p202,,15513
2261,sw,2013,p,PRS,BN,BN,6550,29.3026,Sri Aman,p202,,22353
2262,sw,2004,p,PBDS,BN,BN,2035,16.7641,Lubok Antu,p203,,12139
2263,sw,2008,p,PRS,BN,BN,1610,13.3854,Lubok Antu,p203,,12028
2264,sw,2013,p,PRS,BN,BN,4091,27.0247,Lubok Antu,p203,,15138
2265,sw,2004,p,PBB,BN,BN,9723,71.0278,Betong,p204,,13689
2266,sw,2008,p,PBB,BN,BN,11709,73.3969,Betong,p204,,15953
2267,sw,2013,p,PBB,BN,BN,10887,53.42,Betong,p204,,20380
2268,sw,2004,p,SPDP,BN,BN,7545,45.223,Saratok,p205,,16684
2269,sw,2008,p,SPDP,BN,BN,8706,52.8694,Saratok,p205,,16467
2270,sw,2013,p,SPDP,BN,BN,2081,9.4342,Saratok,p205,,22058
2271,sw,2004,p,PBB,BN,BN,0,100.0,Kuala Rajang,p206,,0
2272,sw,2008,p,PBB,BN,BN,0,100.0,Kuala Rajang,p206,,0
2273,sw,2013,p,PBB,BN,BN,10964,76.4361,Kuala Rajang,p206,,14344
2274,sw,2004,p,,,,0,0.0,Igan,p207,,0
2275,sw,2008,p,PBB,BN,BN,0,100.0,Igan,p207,,0
2276,sw,2013,p,PBB,BN,BN,10149,73.1987,Igan,p207,,13865
2277,sw,2004,p,SUPP,BN,BN,11599,52.3114,Sarikei,p208,,22173
2278,sw,2008,p,SUPP,BN,BN,51,0.2293,Sarikei,p208,,22246
2279,sw,2013,p,DAP,DAP,OPP,505,1.7846,Sarikei,p208,,28298
2280,sw,2004,p,PBDS,BN,BN,2688,18.8354,Julau,p209,,14271
2281,sw,2008,p,PRS,BN,BN,7584,56.9669,Julau,p209,,13313
2282,sw,2013,p,PRS,BN,BN,5955,35.1182,Julau,p209,,16957
2283,sw,2004,p,PBDS,BN,BN,2057,18.6627,Kanowit,p210,,11022
2284,sw,2008,p,PRS,BN,BN,0,100.0,Kanowit,p210,,0
2285,sw,2013,p,PRS,BN,BN,3042,22.1349,Kanowit,p210,,13743
2286,sw,2004,p,SUPP,BN,BN,4721,18.6057,Lanang,p211,,25374
2287,sw,2008,p,SUPP,BN,BN,4864,14.1219,Lanang,p211,,34443
2288,sw,2013,p,DAP,DAP,OPP,8630,19.2205,Lanang,p211,,44900
2289,sw,2004,p,SUPP,BN,BN,0,100.0,Sibu,p212,,0
2290,sw,2008,p,SUPP,BN,BN,3235,8.8925,Sibu,p212,,36379
2291,sw,2013,p,DAP,DAP,OPP,2841,5.5193,Sibu,p212,,51474
2292,sw,2004,p,PBB,BN,BN,0,100.0,Mukah,p213,,0
2293,sw,2008,p,PBB,BN,BN,6298,43.6301,Mukah,p213,,14435
2294,sw,2013,p,PBB,BN,BN,12764,64.3412,Mukah,p213,,19838
2295,sw,2004,p,PBDS,BN,BN,0,100.0,Selangau,p214,,0
2296,sw,2008,p,PRS,BN,BN,0,100.0,Selangau,p214,,0
2297,sw,2013,p,PRS,BN,BN,7555,36.4536,Selangau,p214,,20725
2298,sw,2004,p,PBB,BN,BN,1,100.0,Kapit,p215,,0
2299,sw,2008,p,PBB,BN,BN,0,100.0,Kapit,p215,,0
2300,sw,2013,p,PBB,BN,BN,9731,55.8226,Kapit,p215,,17432
2301,sw,2004,p,PBDS,BN,BN,0,100.0,Hulu Rajang,p216,,0
2302,sw,2008,p,PRS,BN,BN,2164,19.3837,Hulu Rajang,p216,,11164
2303,sw,2013,p,PRS,BN,BN,5834,39.574,Hulu Rajang,p216,,14742
2304,sw,2004,p,SPDP,BN,BN,0,100.0,Bintulu,p217,,0
2305,sw,2008,p,SPDP,BN,BN,14965,45.8641,Bintulu,p217,,32629
2306,sw,2013,p,SPDP,BN,BN,7433,16.1794,Bintulu,p217,,45941
2307,sw,2004,p,,,,0,0.0,Sibuti,p218,,0
2308,sw,2008,p,PBB,BN,BN,3648,27.9969,Sibuti,p218,,13030
2309,sw,2013,p,PBB,BN,BN,6066,28.9989,Sibuti,p218,,20918
2310,sw,2004,p,SUPP,BN,BN,1,100.0,Miri,p219,,0
2311,sw,2008,p,SUPP,BN,BN,5216,15.3552,Miri,p219,,33969
2312,sw,2013,p,PKR,PKR,OPP,1992,3.7754,Miri,p219,,52762
2313,sw,2004,p,SPDP,BN,BN,0,100.0,Baram,p220,,0
2314,sw,2008,p,SPDP,BN,BN,4044,33.3498,Baram,p220,,12126
2315,sw,2013,p,SPDP,BN,BN,194,1.0333,Baram,p220,,18775
2316,sw,2004,p,,,,0,0.0,Limbang,p221,,0
2317,sw,2008,p,PBB,BN,BN,676,5.4604,Limbang,p221,,12380
2318,sw,2013,p,PBB,BN,BN,8301,46.4808,Limbang,p221,,17859
2319,sw,2004,p,,,,0,0.0,Lawas,p222,,0
2320,sw,2008,p,PBB,BN,BN,8526,100.0,Lawas,p222,,9342
2321,sw,2013,p,PBB,BN,BN,6030,42.8511,Lawas,p222,,14072
